Id,connectivity_type,region,hub,hostname,ip_management,brand,model,serial_number,ot,installation_date,config_status,comments,remote_device,remote_ports,uplink_ports,Created at,Updated at,end_of_support,firmware_version
656,Acceso,AMBA,VCR,SCO-VCR6,10.106.61.12,Transition,S4224,"","",,Instalado,"","","","",2019-03-25 17:26:54 UTC,2019-03-25 17:26:54 UTC,,""
471,Acceso,AMBA,VCR,SCO.VCR7,10.106.61.8,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/14 y ge-0/0/15,"",2017-09-20 18:06:03 UTC,2018-12-26 15:59:29 UTC,,""
472,Acceso,AMBA,VCR,SCO.VCR8,10.106.61.4,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/16 y ge-0/0/17,"",2017-09-20 18:07:29 UTC,2018-12-26 15:59:43 UTC,,""
473,Acceso,AMBA,VCR,SCO.VCR9,10.106.61.5,Transition,S4224,"","",,Instalado,"",SAC.VCR1 - EX4550,ge-0/0/18 y ge-0/0/19,"",2017-09-20 18:11:34 UTC,2018-08-16 13:10:59 UTC,,""
430,Acceso,AMBA,BZA,SCO1.BER-S4224,10.106.31.2,Transition,S4224,14525470,,,Instalado,,,,27-28,2017-05-15 13:15:33 UTC,2017-05-15 13:15:38 UTC,,
436,Acceso,BUENOS AIRES,VLO,SCO1-VLO-S4224,10.106.30.3,Transition,S4224,14525426,"",,Instalado,"",SAC.VLO1,ge-0/0/2 y ge-0/0/3,27-28,2017-05-15 13:15:33 UTC,2019-04-15 16:18:16 UTC,,2.2.2.9
437,Acceso,BUENOS AIRES,VLO,SCO-VLO2,10.106.30.4,Transition,S4224,14525468,"",,Instalado,"","","",27-28,2017-05-15 13:15:33 UTC,2019-01-11 15:58:40 UTC,,2.2.9.9
438,Acceso,BUENOS AIRES,VLO,SCO-VLO3,10.106.30.5,Transition,S4224,14525461,"",,Instalado,"","","",27-28,2017-05-15 13:15:33 UTC,2018-11-29 14:49:37 UTC,,2.2.9.9
439,Acceso,BUENOS AIRES,VLO,SCO-VLO4,10.106.30.6,Transition,S4224,14525475,"",,Instalado,"","","",27-28,2017-05-15 13:15:33 UTC,2018-11-29 14:49:53 UTC,,2.2.9.9
440,Acceso,BUENOS AIRES,VLO,SCO-VLO5,10.106.30.7,Transition,S4224,14526159,"",,Instalado,"","","",27-28,2017-05-15 13:15:33 UTC,2018-11-29 14:50:18 UTC,,2.2.9.9
442,Acceso,BUENOS AIRES,VLO,SCO-VLO6,10.106.30.9,Transition,S4224,10.106.30.9,"",2017-06-01,Instalado,"",ROA1.VLO1 - MX960,ge-0/3/9 y ge-11/3/9,27-28,2017-05-15 13:15:33 UTC,2018-11-29 14:50:36 UTC,,2.2.9.9
441,Acceso,BUENOS AIRES,VLO,SCO-VLO7,10.106.30.8,Transition,S4224,14543321,"",,Instalado,Se solicita factibilidad a PIM-P OT #166793830. Se envia mail a UM 16/3/2016,"","",27-28,2017-05-15 13:15:33 UTC,2018-11-29 14:50:54 UTC,,2.2.9.9
506,Acceso,Buenos Aires,VLO,SCO-VLO8,10.106.30.46,Transition,S4224,14580551,"",,Instalado,"",SAC.VLO1,ge-0/0/16 y ge-0/0/17,27 y 28,2017-12-11 20:35:37 UTC,2019-04-15 16:11:58 UTC,,2.2.2.9
433,Acceso,CENTRO,VMA,SCO.VMA1,10.106.102.2,Transition,S4224,14557846,"",,Instalado,Mudanza de sala en HUB,"","","",2017-05-15 13:15:33 UTC,2018-05-28 13:38:47 UTC,,
651,Acceso,CENTRO,VMA,SCO-VMA2,10.106.102.194,Transition,S4224,"","",,Pendiente configuración,"","",ge-0/0/2 Y ge-11/0/2,27 y 28,2019-03-13 14:14:58 UTC,2019-03-13 14:14:58 UTC,,""
434,Acceso,BUENOS AIRES,ZAR,SCO-ZAR1,10.106.49.5,Transition,S4224,1013000037,"",,Instalado,Pedido cambio por SM24-100 06/09/2011,"","","",2017-05-15 13:15:33 UTC,2019-01-07 19:37:55 UTC,,""
435,Acceso,BUENOS AIRES,ZAR,SCO-ZAR2,10.106.49.8,Transition,S4224,14557839,"",,Instalado,Se solicita factibilidad a PIM-P OT# 222133069,ROA1.ZAR,"",27-28,2017-05-15 13:15:33 UTC,2018-11-14 19:51:12 UTC,,2.2.9.9
491,Backbone,AMBA,ALM,RAC.ALM1,10.106.1.104,Juniper,MX104,AC078,"",,Instalado,"",ROA1.ALM1,"",xe-2/0/0 y xe-1/0/0,2017-09-27 19:23:08 UTC,2018-07-23 18:15:25 UTC,,
492,Backbone,AMBA,ALM,SAC.ALM1,10.106.1.105,Juniper,EX4550,LX0214451908 y LX0216330178,"",,Instalado,"",RAC.ALM1,xe-1/1/0 y xe-2/0/1,xe-2/0/0 y xe-1/0/0,2017-09-27 19:24:57 UTC,2017-09-27 19:24:57 UTC,,
479,Backbone,AMBA,AVA,RAC.AVA1,10.106.13.104,Juniper,MX104,AA436,"",2016-08-25,Instalado,"",ROA1.AVA1,xe-9/2/1 y xe-9/3/1 (ae25),xe-2/0/0 y xe-1/0/0,2017-09-27 18:13:22 UTC,2017-09-27 18:13:22 UTC,,
480,Backbone,AMBA,AVA,SAC.AVA1,10.106.13.105,Juniper,EX4550,LX0214411224 y LX0216330184,"",2017-08-25,Instalado,"",RAC.AVA1,xe-1/1/0 y xe-2/0/1,xe-0/0/0 y xe-0/0/1,2017-09-27 18:15:34 UTC,2017-09-27 18:24:21 UTC,,
31,Backbone,AMBA,AVE,RAC.AVE1,10.106.128.104,Juniper,MX104,"","",,Instalado,"","","","",2017-05-15 13:15:28 UTC,2019-01-10 14:43:52 UTC,,""
478,Backbone,SUR,BBO,RAC.BBO1,10.106.64.104,Juniper,MX104,AC450,"",2017-09-12,Instalado,"",ROA1.BBO1,xe-8/3/1,xe-2/0/0,2017-09-22 13:37:46 UTC,2017-09-22 13:37:46 UTC,,
59,Backbone,AMBA,BEL,RAC.BEL1,10.106.9.104,Juniper,MX104,"","",,Instalado,"","","","",2017-05-15 13:15:28 UTC,2019-01-10 14:41:19 UTC,,""
81,Backbone,"",BON,RAC.BON1,10.106.0.104,Juniper,MX104,"","",,Instalado,"","","","",2017-05-15 13:15:28 UTC,2019-01-10 14:41:38 UTC,,""
620,Backbone,AMBA,CAB,RAC.CAB1,10.106.7.104,Juniper,MX104,AX745,"",2019-01-03,Instalado,"",ROA1.CAB1,xe-4/1/0 y xe-4/1/1,xe-2/0/0 y xe-1/0/0,2019-01-03 19:03:04 UTC,2019-01-03 19:03:04 UTC,,16.1R6.7
621,Backbone,AMBA,CAB,SAC.CAB1,10.106.7.105,Juniper,EX4550,LX0217350147,"",2019-01-04,Instalado,"",RAC.CAB1,xe-1/1/0 y xe-2/0/2,xe-1/0/0 y xe-1/0/1,2019-01-03 19:04:40 UTC,2019-01-08 20:11:30 UTC,,15.1R6.7
509,Backbone,Centro,CBC,RAC.CBC1,10.106.105.104,Juniper,MX104,AA272,"",2018-01-04,Instalado,"",ROA.CBC1,xe-1/3/1 y xe-10/3/1,xe-2/0/0 y xe-2/0/1,2018-01-04 18:45:37 UTC,2018-01-04 18:45:37 UTC,,
571,Backbone,LITORAL,CBE,SCO-CBE4,10.106.73.9,Transition,S4224,"","",22018-12-05,Instalado,"",ROA1.CBE1,"",27 y 28,2018-10-31 13:26:42 UTC,2018-12-05 13:45:09 UTC,,""
526,Backbone,CENTRO,CBN,RAC.CBN1,10.106.71.104,Juniper,MX104,AC317,"",2017-11-30,Instalado,"",ROA1.CBN1,xe-2/0/0 y xe-2/0/1,"",2018-05-16 20:04:08 UTC,2018-05-16 20:08:38 UTC,,
527,Backbone,CENTRO,CBS,RAC.CBS1,10.106.72.104,Juniper,MX104,H7282,"",2017-10-10,Instalado,"",ROA1.CBS1,xe-2/0/0 y xe-2/0/1,"",2018-05-16 20:39:44 UTC,2018-05-16 20:39:44 UTC,,
495,Backbone,AMBA,CEN,RAC.CEN1,10.106.16.104,Juniper,MX104,AC030,"",,Instalado,"",ROA1.CEN1,xe-3/2/0 y xe-3/3/0,xe-2/0/0 y xe-1/0/0,2017-09-27 19:32:42 UTC,2017-09-27 19:32:42 UTC,,
493,Backbone,AMBA,CON,RAC.CON1,10.106.2.104,Juniper,MX104,AC219,"",,Instalado,"",ROA1.CON1,xe-2/0/0 y xe-2/1/0,xe-2/0/0 y xe-1/0/0,2017-09-27 19:26:57 UTC,2019-01-09 19:15:19 UTC,,""
494,Backbone,AMBA,CON,SAC.CON1,10.106.2.105,Juniper,EX4550,LX0214390891 y LX0216330160,"",,"","",RAC.CON1,xe-1/1/0 y xe-2/0/1,xe-0/0/0 y xe-0/0/1,2017-09-27 19:28:56 UTC,2017-09-27 19:28:56 UTC,,
581,Backbone,AMBA,DEV,RAC.DEV1,10.106.14.104,Juniper,MX104,AX728,"",2018-11-28,Instalado,"",ROA.DEV1,xe-5/0/2 y xe-4/0/2,xe-2/0/0 y xe-1/0/0,2018-11-28 19:53:28 UTC,2018-12-03 15:54:44 UTC,,13.3R8.7
582,Backbone,AMBA,DEV,SAC.DEV1,10.106.14.105,Juniper,EX4550,LX0218030176 y LX0218030202,"",2018-11-28,Instalado,"",RAC.DEV1,xe-1/1/0 y xe-2/0/2,xe-0/0/0 y xe-1/0/0,2018-11-28 20:03:06 UTC,2018-11-28 20:03:06 UTC,,15.1R6.7
663,Backbone,AMBA,FLO,RAC.FLO,10.106.5.104,Juniper,MX104,"","",,Pendiente configuración,"","","","",2019-04-01 13:49:51 UTC,2019-04-01 13:49:51 UTC,,""
450,Backbone,AMBA,FLO,SAC.FLO1,10.106.5.105,Juniper,EX4550,LX0216330179,"",2017-07-12,Instalado,"",ROA1.FLO1,xe-4/1/2 y xe-4/1/3,xe-0/0/0  y xe-0/0/1,2017-07-12 12:28:26 UTC,2017-07-12 12:28:36 UTC,,
661,Backbone,AMBA,HAE,RAC.HAE,10.106.10.104,Juniper,MX104,"","",,Pendiente configuración,"","","","",2019-04-01 13:40:13 UTC,2019-04-01 13:40:13 UTC,,""
565,Backbone,AMBA,HOR,RAC.HOR1,10.106.198.111,Juniper,MX104,AA394,"",2018-11-01,Instalado,"",RBB.HOR1,xe-1/1/0 y xe-2/0/2,xe-2/0/0 y xe-1/0/0,2018-10-24 20:17:09 UTC,2019-01-10 14:46:07 UTC,,13.3R8.7
485,Backbone,AMBA,HOR,RBB.HOR1,10.106.198.104,Juniper,MX104,AA448,"",,Instalado,"",ROA1.HOR1,xe-3/0/0 y xe-3/0/1,xe-2/0/0 y xe-1/0/0,2017-09-27 18:54:10 UTC,2017-09-27 18:54:10 UTC,,
487,Backbone,AMBA,HOR,RRR.HOR1,10.106.198.106,Juniper,MX104,AA394,"",,Instalado,"",SAC.HOR1,xe-0/0/29,xe-2/0/0,2017-09-27 18:56:22 UTC,2017-09-27 18:57:51 UTC,,
489,Backbone,AMBA,HOR,SAC.HOR1,10.106.198.112,Juniper,EX4550,LX0214431729,"",,Instalado,"",RBB.HOR1,xe-2/0/1 y xe-1/1/0,xe-0/0/28 y xe-0/0/30,2017-09-27 19:01:50 UTC,2018-10-26 13:17:55 UTC,,""
568,Backbone,AMBA,HOR,SAC-HOR2,10.120.0.182,Juniper,EX4550,"","",,Instalado,"","","","",2018-10-26 13:20:37 UTC,2018-10-26 13:20:37 UTC,,""
567,Backbone,AMBA,HOR,SAC-HOR3,10.120.0.181,Juniper,EX4550,"","",,Instalado,"","","","",2018-10-26 13:19:49 UTC,2018-10-26 13:19:49 UTC,,""
533,Backbone,AMBA,LAN,RAC.LAN1,10.106.48.104,Juniper,MX104,AX844,"",2018-06-19,Instalado,Te0/3/0/1 (ocupado entre el vinculo del ARS900 y 7600),ROA1.LAN2,Te0/6/1/1 y Te0/3/0/1,xe-1/0/0 y xe-2/0/0,2018-07-11 14:53:13 UTC,2018-11-14 15:35:03 UTC,,13.3R8.7
535,Backbone,AMBA,LAN,SAC.LAN1,10.106.132.105,Juniper,EX4550,LX0216330126,"",2018-06-19,Instalado,"",RAC.LAN1,xe-2/0/1 y xe-1/1/0,xe-0/0/0 y xe-1/0/1,2018-07-11 15:00:14 UTC,2018-11-14 15:35:45 UTC,,12.3R11.2
452,Backbone,Buenos Aires,MPM,RAC.MPM1,10.106.197.104,Juniper,MX104,AC230,"",2017-07-19,Instalado,"",ROA1.MPM1,xe-4/2/3,xe-2/0/0,2017-07-20 12:57:07 UTC,2017-07-20 12:57:07 UTC,,
453,Backbone,Buenos Aires,MPM,SAC.MPM1,10.106.197.105,Juniper,EX4550,LX0214451983,"",2017-07-19,Instalado,"",RAC.MPM1,xe-2/0/1,xe-0/0/0,2017-07-20 12:58:26 UTC,2017-07-20 12:58:26 UTC,,
538,Backbone,SUR,NEU,RAC.NEU1,10.106.80.104,Juniper,MX104,AA440,"",2018-07-12,Instalado,"",ROA1.NEU1,xe-5/0/0,xe-2/0/0,2018-07-12 18:34:38 UTC,2018-07-12 18:34:38 UTC,,
539,Backbone,SUR,NEU,SAC.NEU1,10.106.80.105,Juniper,EX4550,LX0214431694,"",2018-07-12,Instalado,"",RAC.NEU1,xe-2/0/1,xe-0/0/0,2018-07-12 18:35:51 UTC,2018-07-12 18:35:51 UTC,,
573,Backbone,AMBA,PAL,RAC.PAL1,10.106.134.104,Juniper,MX104,AX795,"",2018-11-12,Instalado,"",ROA1.PAL1,xe-5/1/2 y xe-7/1/2,xe-2/0/0 y xe-1/0/0,2018-11-12 15:29:28 UTC,2018-11-12 15:29:28 UTC,,13.3R8.7
574,Backbone,AMBA,PAL,SAC.PAL1,10.106.134.105,Juniper,EX4550,LX0217250031/LX0217350109,"",2018-11-12,Instalado,"",RAC.PAL1,xe-1/1/0 y xe-2/0/1,xe-0/0/0 y xe-1/0/0,2018-11-12 15:30:48 UTC,2018-11-12 15:30:48 UTC,,15.1R6.7
536,Backbone,AMBA,PAV,RAC.PAV1,10.106.136.104,Juniper,MX104,AX749,"",2018-06-27,Instalado,"",ROA1.PAV1,xe-4/1/1 y xe-7/1/1 ,xe-2/0/0 y xe-1/0/0,2018-07-11 15:03:22 UTC,2018-07-11 15:03:22 UTC,,
537,Backbone,AMBA,PAV,SAC.PAV1,10.106.136.105,Juniper,EX4550,LX0217250050,"",2018-06-27,Instalado,"",RAC.PAV1,xe-2/0/1 y xe-1/1/0,xe-0/0/0 y xe-0/0/1,2018-07-11 15:04:41 UTC,2018-07-11 15:04:41 UTC,,
662,Backbone,AMBA,PCH,RAC.PCH,10.106.12.104,Juniper,MX104,"","",,Pendiente configuración,"","","","",2019-04-01 13:42:17 UTC,2019-04-01 13:42:17 UTC,,""
317,Backbone,AMBA,PIL,RAC.PIL1,10.120.104.18,Juniper,MX104,"","",,Instalado,"","","","",2017-05-15 13:15:32 UTC,2019-01-10 14:47:37 UTC,,""
481,Backbone,AMBA,PLA,RAC.PLA1,10.106.140.104,Juniper,MX104,AC280,"",2017-09-14,Instalado,"",ROA1.LPT1,"",xe-2/0/0 y xe-1/0/0,2017-09-27 18:21:16 UTC,2018-03-27 17:16:15 UTC,,
482,Backbone,AMBA,PLA,SAC.PLA1,10.106.140.105,Juniper,EX4550,LX0214390882,"",2017-09-14,Instalado,"",RAC.LPT1,xe-1/1/0 y xe-2/0/1,xe-0/0/0 y xe-0/0/1,2017-09-27 18:22:08 UTC,2018-03-27 17:16:23 UTC,,
653,Backbone,AMBA,PLS,RAC.PLS,10.106.26.104,Juniper,MX104,"","",,Pendiente configuración,"","","","",2019-03-13 14:22:46 UTC,2019-03-13 14:22:46 UTC,,""
613,Backbone,CENTRO,QUI,RAC.QUI1,10.106.129.104,Juniper,MX104,LX0217250071,"",2018-12-20,Instalado,"",ROA1.QUI1,xe-5/3/3 y xe-10/3/3,xe-2/0/0 y xe-1/0/0,2018-12-20 13:40:34 UTC,2018-12-20 15:01:18 UTC,,15.1R6.7
614,Backbone,CENTRO,QUI,SAC.QUI1,10.106.129.105,Juniper,EX4550,AX885,"",2018-12-20,Instalado,"",RAC.QUI1,xe-2/0/1 y xe-1/1/0,xe-0/0/0 y xe-0/0/1,2018-12-20 13:42:49 UTC,2018-12-20 15:01:45 UTC,,13.3R8.7
363,Backbone,AMBA,RET,RAC.RET1,10.106.6.104,Juniper,MX104,"","",,Instalado,"","","","",2017-05-15 13:15:32 UTC,2019-01-10 14:43:08 UTC,,""
664,Backbone,AMBA,RET-TECO,RACFC.RET1,10.120.104.128,Juniper,MX104,BQ003,"",2019-03-28,Instalado,"",RET6MU,11/1/0 y 13/1/0,xe-2/0/0 y xe-1/0/0,2019-04-17 13:18:47 UTC,2019-04-17 13:19:15 UTC,,13.3R8.7
563,Backbone,LITORAL,ROC,RAC.ROC1,10.106.91.104,Juniper,MX104,AC087,"",2018-10-12,Instalado,"",ROA1.ROC1,xe-5/0/3 y xe-1/2/0,xe-2/0/0 y xe-2/0/1,2018-10-12 20:06:33 UTC,2019-01-10 14:43:21 UTC,,13.3R8.7
497,Backbone,Norte,ROH,RAC.ROH1,10.106.90.104,Juniper,MX104,AB435,"",2017-10-13,Instalado,"",ROA1.ROH1,xe-3/1/1 y xe-3/1/2,xe-2/0/0 y xe-2/0/1,2017-10-13 19:02:53 UTC,2017-10-13 19:02:53 UTC,,
502,Backbone,LITORAL,ROO,RAC.ROO1,10.106.93.104,Juniper,MX104,AC081,"",2017-11-01,Instalado,"",ROA.ROO1,xe-1/2/0 y xe-10/2/0,xe-2/0/0 y xe-2/0/1,2017-11-06 12:35:54 UTC,2017-11-06 12:35:54 UTC,,
486,Backbone,AMBA,SLO,RBB.SLO1,10.106.17.104,Juniper,MX104,AC261,"",,Instalado,"",ROA1.SLO1,Xe-5/2/0 y Xe-5/3/0,xe-2/0/0 y xe-1/0/0,2017-09-27 18:55:35 UTC,2017-09-27 18:55:35 UTC,,
488,Backbone,AMBA,SLO,RRR.SLO1,10.106.17.106,Juniper,MX104,AC303,"",,Instalado,"",SAC.SLO1,xe-0/0/29,xe-2/0/0,2017-09-27 19:00:01 UTC,2017-09-27 19:00:01 UTC,,
490,Backbone,AMBA,SLO,SAC.SO1,10.106.17.105,Juniper,EX4550,LX0214390889,"",,Instalado,"",RBB.SLO1,xe-2/0/1 y xe-1/1/0,xe-0/0/28 y xe-0/0/30,2017-09-27 19:03:29 UTC,2017-09-27 19:03:29 UTC,,
455,Backbone,LITORAL,STF,RAC.STF1,10.106.98.104,Juniper,MX104,AC314,"",2017-08-01,Instalado,"",ROA1.STF1,Xe-3/2/0,xe-2/0/0 (ae0),2017-08-02 12:54:08 UTC,2017-08-02 12:54:08 UTC,,
451,Backbone,AMBA,SUI,SAC.SUI1,10.106.16.109,Juniper,EX4550,LX0216330168,"",,Instalado,"",RAC.CEN1,xe-2/0/2,xe-0/0/0  y xe-1/0/0,2017-07-12 12:43:01 UTC,2017-09-27 18:49:46 UTC,,
483,Backbone,BUENOS AIRES,TAN,RAC.TAN1,10.106.21.104,Juniper,MX104,AC216,"",2017-06-08,Instalado,"",ROA1.TAN1,xe-5/0/0 y xe-5/3/0,xe-2/0/0 y xe-1/0/0,2017-09-27 18:45:36 UTC,2017-09-27 18:45:36 UTC,,
484,Backbone,BUENOS AIRES,TAN,SAC.TAN1,10.106.21.105,Juniper,EX4550,LX0216330129 y LX0216330122,"",2017-06-08,Instalado,"",RAC.TAN1,xe-1/1/0 y xe-2/0/1,xe-0/0/0 y xe-1/0/0,2017-09-27 18:52:11 UTC,2017-09-27 18:52:22 UTC,,
476,Backbone,AMBA,TOR,RAC.TOR1,10.106.41.104,Juniper,MX104,AC256,"",2017-09-21,Instalado,"",ROA1.TOR2,xe-1/2/0,xe-2/0/0,2017-09-21 10:49:34 UTC,2017-09-21 10:49:34 UTC,,
477,Backbone,AMBA,TOR,SAC.TOR1,10.106.147.105,Juniper,EX4550,LX0216330108,"",2017-09-21,Instalado,"",RAC.TOR1,xe-2/0/1,xe-0/0/0,2017-09-21 10:50:53 UTC,2017-09-21 10:50:53 UTC,,
446,Backbone,AMBA,VCR,RAC.VCR1,10.106.61.104,Juniper,MX104,AX830,"",2017-09-15,Instalado,"",ROA.VCR1,xe-5/3/3,xe-1/0/0 y xe-2/0/0,2017-06-21 20:06:07 UTC,2017-09-20 18:03:42 UTC,,
447,Backbone,AMBA,VCR,SAC.VCR1,10.106.61.105,Juniper,EX4550,LX0216330118,"",2017-09-15,Instalado,"",RAC.VCR1 - MX104 - Fibercorp,xe-1/1/0 y xe-2/0/1,xe-0/0/0  y xe-0/0/1,2017-06-21 20:07:30 UTC,2017-09-20 18:02:53 UTC,,
458,Backbone,AMBA,VLO,RAC.VLO1,10.106.30.104,Juniper,MX104,"","",,Instalado,"",ROA.VLO1 - MX960,xe-3/3/1 y xe-8/3/1,xe-1/0/0 y xe-2/0/0 (ae0),2017-08-10 14:40:31 UTC,2018-05-16 20:46:03 UTC,,
457,Backbone,AMBA,VLO,SAC.VLO1,10.106.30.105,Juniper,EX4550,LX0216330139,"",,Instalado,"",RAC.VLO1 - MX104,xe-1/1/0 y xe-2/0/1,xe-0/0/0  y xe-0/0/1 (ae0),2017-08-10 14:37:19 UTC,2018-05-16 20:50:05 UTC,,
496,Frontera,AMBA,PIL,SAC.SHELTER.PIL1,10.106.15.106,Juniper,EX4550,LX0216330144,"",2017-08-28,Instalado,Frontera Netizen/Sky SHELTER DE PILAR,SAC.PIL1,xe-0/0/6,xe-0/0/0,2017-09-29 20:11:35 UTC,2017-09-29 20:11:35 UTC,,
